Date,Temperature,Precipitation,Humidity,Weather_Condition,Product_Category,Purchase_Amount,Number_of_Purchases,Year,Month,Month_Name,Day,Day_of_Week,Is_Weekend,Season
2022-09-25,18.6,0.0,55.7,Sunny,Heating & Winter Apparel,305.17,5,2022,9,Sep,25,Sunday,1,Fall
2022-09-25,18.6,0.0,55.7,Sunny,Hot Beverages & Soups,1067.94,94,2022,9,Sep,25,Sunday,1,Fall
2022-09-25,18.6,0.0,55.7,Sunny,Outdoor & Camping Gear,7443.41,90,2022,9,Sep,25,Sunday,1,Fall
2022-09-25,18.6,0.0,55.7,Sunny,Rainwear & Umbrellas,595.41,23,2022,9,Sep,25,Sunday,1,Fall
2022-09-26,21.1,0.0,54.1,Sunny,Cold Beverages & Ice Cream,826.43,93,2022,9,Sep,26,Monday,0,Fall
2022-09-26,21.1,0.0,54.1,Sunny,Heating & Winter Apparel,884.26,13,2022,9,Sep,26,Monday,0,Fall
2022-09-26,21.1,0.0,54.1,Sunny,Hot Beverages & Soups,672.94,55,2022,9,Sep,26,Monday,0,Fall
2022-09-26,21.1,0.0,54.1,Sunny,Outdoor & Camping Gear,4896.28,56,2022,9,Sep,26,Monday,0,Fall
2022-09-26,21.1,0.0,54.1,Sunny,Rainwear & Umbrellas,706.56,27,2022,9,Sep,26,Monday,0,Fall
2022-09-27,22.5,14.9,72.6,Rainy,Cold Beverages & Ice Cream,533.51,66,2022,9,Sep,27,Tuesday,0,Fall
2022-09-27,22.5,14.9,72.6,Rainy,Heating & Winter Apparel,339.2,5,2022,9,Sep,27,Tuesday,0,Fall
2022-09-27,22.5,14.9,72.6,Rainy,Hot Beverages & Soups,723.83,62,2022,9,Sep,27,Tuesday,0,Fall
2022-09-27,22.5,14.9,72.6,Rainy,Outdoor & Camping Gear,1721.93,20,2022,9,Sep,27,Tuesday,0,Fall
2022-09-27,22.5,14.9,72.6,Rainy,Rainwear & Umbrellas,61095.93,2063,2022,9,Sep,27,Tuesday,0,Fall
2022-09-28,26.0,0.0,46.5,Sunny,Cold Beverages & Ice Cream,1138.89,139,2022,9,Sep,28,Wednesday,0,Fall
2022-09-28,26.0,0.0,46.5,Sunny,Heating & Winter Apparel,419.46,7,2022,9,Sep,28,Wednesday,0,Fall
2022-09-28,26.0,0.0,46.5,Sunny,Hot Beverages & Soups,253.86,21,2022,9,Sep,28,Wednesday,0,Fall
2022-09-28,26.0,0.0,46.5,Sunny,Outdoor & Camping Gear,4091.36,50,2022,9,Sep,28,Wednesday,0,Fall
2022-09-28,26.0,0.0,46.5,Sunny,Rainwear & Umbrellas,652.45,24,2022,9,Sep,28,Wednesday,0,Fall
2022-09-29,17.7,0.0,52.1,Sunny,Cold Beverages & Ice Cream,482.69,56,2022,9,Sep,29,Thursday,0,Fall
2022-09-29,17.7,0.0,52.1,Sunny,Heating & Winter Apparel,410.16,6,2022,9,Sep,29,Thursday,0,Fall
2022-09-29,17.7,0.0,52.1,Sunny,Hot Beverages & Soups,963.31,86,2022,9,Sep,29,Thursday,0,Fall
2022-09-29,17.7,0.0,52.1,Sunny,Outdoor & Camping Gear,6098.06,67,2022,9,Sep,29,Thursday,0,Fall
2022-09-29,17.7,0.0,52.1,Sunny,Rainwear & Umbrellas,720.33,25,2022,9,Sep,29,Thursday,0,Fall
2022-09-30,24.8,0.0,46.9,Sunny,Cold Beverages & Ice Cream,978.26,117,2022,9,Sep,30,Friday,0,Fall
2022-09-30,24.8,0.0,46.9,Sunny,Heating & Winter Apparel,1094.94,16,2022,9,Sep,30,Friday,0,Fall
2022-09-30,24.8,0.0,46.9,Sunny,Hot Beverages & Soups,314.16,27,2022,9,Sep,30,Friday,0,Fall
2022-09-30,24.8,0.0,46.9,Sunny,Outdoor & Camping Gear,5308.04,58,2022,9,Sep,30,Friday,0,Fall
2022-09-30,24.8,0.0,46.9,Sunny,Rainwear & Umbrellas,304.67,11,2022,9,Sep,30,Friday,0,Fall
2022-10-01,21.3,0.0,44.3,Sunny,Cold Beverages & Ice Cream,864.26,104,2022,10,Oct,1,Saturday,1,Fall
2022-10-01,21.3,0.0,44.3,Sunny,Heating & Winter Apparel,331.19,5,2022,10,Oct,1,Saturday,1,Fall
2022-10-01,21.3,0.0,44.3,Sunny,Hot Beverages & Soups,599.73,51,2022,10,Oct,1,Saturday,1,Fall
2022-10-01,21.3,0.0,44.3,Sunny,Outdoor & Camping Gear,7636.01,96,2022,10,Oct,1,Saturday,1,Fall
2022-10-01,21.3,0.0,44.3,Sunny,Rainwear & Umbrellas,538.31,18,2022,10,Oct,1,Saturday,1,Fall
2022-10-02,18.3,0.0,56.5,Sunny,Cold Beverages & Ice Cream,610.73,78,2022,10,Oct,2,Sunday,1,Fall
2022-10-02,18.3,0.0,56.5,Sunny,Heating & Winter Apparel,342.97,5,2022,10,Oct,2,Sunday,1,Fall
2022-10-02,18.3,0.0,56.5,Sunny,Hot Beverages & Soups,955.12,82,2022,10,Oct,2,Sunday,1,Fall
2022-10-02,18.3,0.0,56.5,Sunny,Outdoor & Camping Gear,9008.78,100,2022,10,Oct,2,Sunday,1,Fall
2022-10-02,18.3,0.0,56.5,Sunny,Rainwear & Umbrellas,783.71,26,2022,10,Oct,2,Sunday,1,Fall
2022-10-03,22.2,0.0,63.7,Sunny,Cold Beverages & Ice Cream,833.45,92,2022,10,Oct,3,Monday,0,Fall
2022-10-03,22.2,0.0,63.7,Sunny,Heating & Winter Apparel,346.23,5,2022,10,Oct,3,Monday,0,Fall
2022-10-03,22.2,0.0,63.7,Sunny,Hot Beverages & Soups,583.02,45,2022,10,Oct,3,Monday,0,Fall
2022-10-03,22.2,0.0,63.7,Sunny,Outdoor & Camping Gear,5942.59,73,2022,10,Oct,3,Monday,0,Fall
2022-10-03,22.2,0.0,63.7,Sunny,Rainwear & Umbrellas,699.88,26,2022,10,Oct,3,Monday,0,Fall
2022-10-04,21.2,0.0,52.4,Sunny,Cold Beverages & Ice Cream,734.76,86,2022,10,Oct,4,Tuesday,0,Fall
2022-10-04,21.2,0.0,52.4,Sunny,Heating & Winter Apparel,311.1,5,2022,10,Oct,4,Tuesday,0,Fall
2022-10-04,21.2,0.0,52.4,Sunny,Hot Beverages & Soups,621.79,52,2022,10,Oct,4,Tuesday,0,Fall
2022-10-04,21.2,0.0,52.4,Sunny,Outdoor & Camping Gear,5314.56,62,2022,10,Oct,4,Tuesday,0,Fall
2022-10-04,21.2,0.0,52.4,Sunny,Rainwear & Umbrellas,771.83,29,2022,10,Oct,4,Tuesday,0,Fall
2022-10-05,18.8,0.0,48.9,Sunny,Cold Beverages & Ice Cream,432.9,51,2022,10,Oct,5,Wednesday,0,Fall
2022-10-05,18.8,0.0,48.9,Sunny,Heating & Winter Apparel,374.4,6,2022,10,Oct,5,Wednesday,0,Fall
2022-10-05,18.8,0.0,48.9,Sunny,Hot Beverages & Soups,887.21,73,2022,10,Oct,5,Wednesday,0,Fall
2022-10-05,18.8,0.0,48.9,Sunny,Outdoor & Camping Gear,5066.99,57,2022,10,Oct,5,Wednesday,0,Fall
2022-10-05,18.8,0.0,48.9,Sunny,Rainwear & Umbrellas,758.6,29,2022,10,Oct,5,Wednesday,0,Fall
2022-10-06,20.4,17.1,66.4,Rainy,Cold Beverages & Ice Cream,296.6,33,2022,10,Oct,6,Thursday,0,Fall
2022-10-06,20.4,17.1,66.4,Rainy,Heating & Winter Apparel,347.23,5,2022,10,Oct,6,Thursday,0,Fall
2022-10-06,20.4,17.1,66.4,Rainy,Hot Beverages & Soups,801.09,71,2022,10,Oct,6,Thursday,0,Fall
2022-10-06,20.4,17.1,66.4,Rainy,Outdoor & Camping Gear,995.6,11,2022,10,Oct,6,Thursday,0,Fall
2022-10-06,20.4,17.1,66.4,Rainy,Rainwear & Umbrellas,70905.67,2452,2022,10,Oct,6,Thursday,0,Fall
2022-10-07,18.9,0.0,58.5,Sunny,Cold Beverages & Ice Cream,332.61,39,2022,10,Oct,7,Friday,0,Fall
2022-10-07,18.9,0.0,58.5,Sunny,Heating & Winter Apparel,679.76,10,2022,10,Oct,7,Friday,0,Fall
2022-10-07,18.9,0.0,58.5,Sunny,Hot Beverages & Soups,1112.7,90,2022,10,Oct,7,Friday,0,Fall
2022-10-07,18.9,0.0,58.5,Sunny,Outdoor & Camping Gear,4909.4,62,2022,10,Oct,7,Friday,0,Fall
2022-10-07,18.9,0.0,58.5,Sunny,Rainwear & Umbrellas,577.25,22,2022,10,Oct,7,Friday,0,Fall
2022-10-08,20.1,16.8,64.1,Rainy,Cold Beverages & Ice Cream,468.82,54,2022,10,Oct,8,Saturday,1,Fall
2022-10-08,20.1,16.8,64.1,Rainy,Heating & Winter Apparel,346.03,5,2022,10,Oct,8,Saturday,1,Fall
2022-10-08,20.1,16.8,64.1,Rainy,Hot Beverages & Soups,1285.72,101,2022,10,Oct,8,Saturday,1,Fall
2022-10-08,20.1,16.8,64.1,Rainy,Outdoor & Camping Gear,950.19,11,2022,10,Oct,8,Saturday,1,Fall
2022-10-08,20.1,16.8,64.1,Rainy,Rainwear & Umbrellas,72694.36,2653,2022,10,Oct,8,Saturday,1,Fall
2022-10-09,21.4,0.0,62.8,Sunny,Cold Beverages & Ice Cream,1029.03,121,2022,10,Oct,9,Sunday,1,Fall
2022-10-09,21.4,0.0,62.8,Sunny,Heating & Winter Apparel,340.01,5,2022,10,Oct,9,Sunday,1,Fall
2022-10-09,21.4,0.0,62.8,Sunny,Hot Beverages & Soups,791.18,66,2022,10,Oct,9,Sunday,1,Fall
2022-10-09,21.4,0.0,62.8,Sunny,Outdoor & Camping Gear,9497.89,107,2022,10,Oct,9,Sunday,1,Fall
2022-10-09,21.4,0.0,62.8,Sunny,Rainwear & Umbrellas,717.1,27,2022,10,Oct,9,Sunday,1,Fall
2022-10-10,23.8,0.0,47.4,Sunny,Cold Beverages & Ice Cream,881.26,98,2022,10,Oct,10,Monday,0,Fall
2022-10-10,23.8,0.0,47.4,Sunny,Heating & Winter Apparel,916.6,14,2022,10,Oct,10,Monday,0,Fall
2022-10-10,23.8,0.0,47.4,Sunny,Hot Beverages & Soups,561.24,44,2022,10,Oct,10,Monday,0,Fall
2022-10-10,23.8,0.0,47.4,Sunny,Outdoor & Camping Gear,5940.61,66,2022,10,Oct,10,Monday,0,Fall
2022-10-10,23.8,0.0,47.4,Sunny,Rainwear & Umbrellas,693.01,23,2022,10,Oct,10,Monday,0,Fall
2022-10-11,15.6,0.0,54.1,Sunny,Cold Beverages & Ice Cream,386.59,49,2022,10,Oct,11,Tuesday,0,Fall
2022-10-11,15.6,0.0,54.1,Sunny,Heating & Winter Apparel,307.26,5,2022,10,Oct,11,Tuesday,0,Fall
2022-10-11,15.6,0.0,54.1,Sunny,Hot Beverages & Soups,1142.37,93,2022,10,Oct,11,Tuesday,0,Fall
2022-10-11,15.6,0.0,54.1,Sunny,Outdoor & Camping Gear,3197.63,39,2022,10,Oct,11,Tuesday,0,Fall
2022-10-11,15.6,0.0,54.1,Sunny,Rainwear & Umbrellas,980.41,35,2022,10,Oct,11,Tuesday,0,Fall
2022-10-12,24.9,0.0,54.2,Sunny,Cold Beverages & Ice Cream,983.05,114,2022,10,Oct,12,Wednesday,0,Fall
2022-10-12,24.9,0.0,54.2,Sunny,Heating & Winter Apparel,341.93,5,2022,10,Oct,12,Wednesday,0,Fall
2022-10-12,24.9,0.0,54.2,Sunny,Hot Beverages & Soups,305.29,25,2022,10,Oct,12,Wednesday,0,Fall
2022-10-12,24.9,0.0,54.2,Sunny,Outdoor & Camping Gear,4967.08,61,2022,10,Oct,12,Wednesday,0,Fall
2022-10-12,24.9,0.0,54.2,Sunny,Rainwear & Umbrellas,790.5,27,2022,10,Oct,12,Wednesday,0,Fall
2022-10-13,13.2,0.0,59.5,Sunny,Cold Beverages & Ice Cream,236.76,27,2022,10,Oct,13,Thursday,0,Fall
2022-10-13,13.2,0.0,59.5,Sunny,Heating & Winter Apparel,339.61,5,2022,10,Oct,13,Thursday,0,Fall
2022-10-13,13.2,0.0,59.5,Sunny,Hot Beverages & Soups,1320.41,109,2022,10,Oct,13,Thursday,0,Fall
2022-10-13,13.2,0.0,59.5,Sunny,Outdoor & Camping Gear,4132.62,50,2022,10,Oct,13,Thursday,0,Fall
2022-10-13,13.2,0.0,59.5,Sunny,Rainwear & Umbrellas,531.99,20,2022,10,Oct,13,Thursday,0,Fall
2022-10-14,18.0,0.0,55.3,Sunny,Cold Beverages & Ice Cream,492.83,55,2022,10,Oct,14,Friday,0,Fall
2022-10-14,18.0,0.0,55.3,Sunny,Heating & Winter Apparel,508.62,8,2022,10,Oct,14,Friday,0,Fall
2022-10-14,18.0,0.0,55.3,Sunny,Hot Beverages & Soups,921.59,82,2022,10,Oct,14,Friday,0,Fall
2022-10-14,18.0,0.0,55.3,Sunny,Outdoor & Camping Gear,5389.55,62,2022,10,Oct,14,Friday,0,Fall
2022-10-14,18.0,0.0,55.3,Sunny,Rainwear & Umbrellas,601.02,23,2022,10,Oct,14,Friday,0,Fall
2022-10-15,19.9,0.0,45.9,Sunny,Cold Beverages & Ice Cream,763.58,93,2022,10,Oct,15,Saturday,1,Fall
2022-10-15,19.9,0.0,45.9,Sunny,Heating & Winter Apparel,438.01,7,2022,10,Oct,15,Saturday,1,Fall
2022-10-15,19.9,0.0,45.9,Sunny,Hot Beverages & Soups,620.17,53,2022,10,Oct,15,Saturday,1,Fall
2022-10-15,19.9,0.0,45.9,Sunny,Outdoor & Camping Gear,8960.22,98,2022,10,Oct,15,Saturday,1,Fall
2022-10-15,19.9,0.0,45.9,Sunny,Rainwear & Umbrellas,779.43,27,2022,10,Oct,15,Saturday,1,Fall
2022-10-16,18.8,0.0,69.9,Sunny,Cold Beverages & Ice Cream,655.56,75,2022,10,Oct,16,Sunday,1,Fall
2022-10-16,18.8,0.0,69.9,Sunny,Heating & Winter Apparel,587.36,9,2022,10,Oct,16,Sunday,1,Fall
2022-10-16,18.8,0.0,69.9,Sunny,Hot Beverages & Soups,1183.43,99,2022,10,Oct,16,Sunday,1,Fall
2022-10-16,18.8,0.0,69.9,Sunny,Outdoor & Camping Gear,6827.34,87,2022,10,Oct,16,Sunday,1,Fall
2022-10-16,18.8,0.0,69.9,Sunny,Rainwear & Umbrellas,466.12,17,2022,10,Oct,16,Sunday,1,Fall
2022-10-17,16.0,8.9,60.1,Rainy,Cold Beverages & Ice Cream,576.11,63,2022,10,Oct,17,Monday,0,Fall
2022-10-17,16.0,8.9,60.1,Rainy,Heating & Winter Apparel,340.91,5,2022,10,Oct,17,Monday,0,Fall
2022-10-17,16.0,8.9,60.1,Rainy,Hot Beverages & Soups,1314.01,112,2022,10,Oct,17,Monday,0,Fall
2022-10-17,16.0,8.9,60.1,Rainy,Outdoor & Camping Gear,3412.44,38,2022,10,Oct,17,Monday,0,Fall
2022-10-17,16.0,8.9,60.1,Rainy,Rainwear & Umbrellas,31948.28,1089,2022,10,Oct,17,Monday,0,Fall
2022-10-18,17.0,0.0,56.1,Sunny,Cold Beverages & Ice Cream,479.5,57,2022,10,Oct,18,Tuesday,0,Fall
2022-10-18,17.0,0.0,56.1,Sunny,Heating & Winter Apparel,311.73,5,2022,10,Oct,18,Tuesday,0,Fall
2022-10-18,17.0,0.0,56.1,Sunny,Hot Beverages & Soups,893.64,77,2022,10,Oct,18,Tuesday,0,Fall
2022-10-18,17.0,0.0,56.1,Sunny,Outdoor & Camping Gear,4162.65,51,2022,10,Oct,18,Tuesday,0,Fall
2022-10-18,17.0,0.0,56.1,Sunny,Rainwear & Umbrellas,656.46,24,2022,10,Oct,18,Tuesday,0,Fall
2022-10-19,15.9,0.0,59.8,Sunny,Cold Beverages & Ice Cream,410.14,52,2022,10,Oct,19,Wednesday,0,Fall
2022-10-19,15.9,0.0,59.8,Sunny,Heating & Winter Apparel,326.49,5,2022,10,Oct,19,Wednesday,0,Fall
2022-10-19,15.9,0.0,59.8,Sunny,Hot Beverages & Soups,1060.87,91,2022,10,Oct,19,Wednesday,0,Fall
2022-10-19,15.9,0.0,59.8,Sunny,Outdoor & Camping Gear,4184.18,52,2022,10,Oct,19,Wednesday,0,Fall
2022-10-19,15.9,0.0,59.8,Sunny,Rainwear & Umbrellas,752.2,28,2022,10,Oct,19,Wednesday,0,Fall
2022-10-20,15.4,13.5,60.7,Rainy,Cold Beverages & Ice Cream,78.68,10,2022,10,Oct,20,Thursday,0,Fall
2022-10-20,15.4,13.5,60.7,Rainy,Heating & Winter Apparel,689.09,11,2022,10,Oct,20,Thursday,0,Fall
2022-10-20,15.4,13.5,60.7,Rainy,Hot Beverages & Soups,1477.83,133,2022,10,Oct,20,Thursday,0,Fall
2022-10-20,15.4,13.5,60.7,Rainy,Outdoor & Camping Gear,421.8,5,2022,10,Oct,20,Thursday,0,Fall
2022-10-20,15.4,13.5,60.7,Rainy,Rainwear & Umbrellas,51012.65,1842,2022,10,Oct,20,Thursday,0,Fall
2022-10-21,19.2,0.0,54.9,Sunny,Cold Beverages & Ice Cream,558.98,70,2022,10,Oct,21,Friday,0,Fall
2022-10-21,19.2,0.0,54.9,Sunny,Heating & Winter Apparel,337.47,5,2022,10,Oct,21,Friday,0,Fall
2022-10-21,19.2,0.0,54.9,Sunny,Hot Beverages & Soups,606.37,51,2022,10,Oct,21,Friday,0,Fall
2022-10-21,19.2,0.0,54.9,Sunny,Outdoor & Camping Gear,6933.69,81,2022,10,Oct,21,Friday,0,Fall
2022-10-21,19.2,0.0,54.9,Sunny,Rainwear & Umbrellas,802.43,28,2022,10,Oct,21,Friday,0,Fall
2022-10-22,17.6,0.0,50.8,Sunny,Cold Beverages & Ice Cream,647.0,74,2022,10,Oct,22,Saturday,1,Fall
2022-10-22,17.6,0.0,50.8,Sunny,Heating & Winter Apparel,321.25,5,2022,10,Oct,22,Saturday,1,Fall
2022-10-22,17.6,0.0,50.8,Sunny,Hot Beverages & Soups,1424.33,112,2022,10,Oct,22,Saturday,1,Fall
2022-10-22,17.6,0.0,50.8,Sunny,Outdoor & Camping Gear,6114.71,71,2022,10,Oct,22,Saturday,1,Fall
2022-10-22,17.6,0.0,50.8,Sunny,Rainwear & Umbrellas,437.76,15,2022,10,Oct,22,Saturday,1,Fall
2022-10-23,14.5,50.3,91.8,Stormy,Cold Beverages & Ice Cream,190.2,23,2022,10,Oct,23,Sunday,1,Fall
2022-10-23,14.5,50.3,91.8,Stormy,Heating & Winter Apparel,622.94,9,2022,10,Oct,23,Sunday,1,Fall
2022-10-23,14.5,50.3,91.8,Stormy,Hot Beverages & Soups,2045.12,171,2022,10,Oct,23,Sunday,1,Fall
2022-10-23,14.5,50.3,91.8,Stormy,Outdoor & Camping Gear,1684.06,19,2022,10,Oct,23,Sunday,1,Fall
2022-10-23,14.5,50.3,91.8,Stormy,Rainwear & Umbrellas,271096.78,10336,2022,10,Oct,23,Sunday,1,Fall
2022-10-24,18.7,0.0,52.9,Sunny,Cold Beverages & Ice Cream,638.79,71,2022,10,Oct,24,Monday,0,Fall
2022-10-24,18.7,0.0,52.9,Sunny,Heating & Winter Apparel,716.13,11,2022,10,Oct,24,Monday,0,Fall
2022-10-24,18.7,0.0,52.9,Sunny,Hot Beverages & Soups,801.04,69,2022,10,Oct,24,Monday,0,Fall
2022-10-24,18.7,0.0,52.9,Sunny,Outdoor & Camping Gear,4731.64,55,2022,10,Oct,24,Monday,0,Fall
2022-10-24,18.7,0.0,52.9,Sunny,Rainwear & Umbrellas,633.89,23,2022,10,Oct,24,Monday,0,Fall
2022-10-25,16.8,14.8,66.8,Rainy,Cold Beverages & Ice Cream,302.58,38,2022,10,Oct,25,Tuesday,0,Fall
2022-10-25,16.8,14.8,66.8,Rainy,Heating & Winter Apparel,347.28,5,2022,10,Oct,25,Tuesday,0,Fall
2022-10-25,16.8,14.8,66.8,Rainy,Hot Beverages & Soups,1406.63,109,2022,10,Oct,25,Tuesday,0,Fall
2022-10-25,16.8,14.8,66.8,Rainy,Outdoor & Camping Gear,1093.34,13,2022,10,Oct,25,Tuesday,0,Fall
2022-10-25,16.8,14.8,66.8,Rainy,Rainwear & Umbrellas,54179.6,2061,2022,10,Oct,25,Tuesday,0,Fall
2022-10-26,18.0,15.4,58.2,Rainy,Cold Beverages & Ice Cream,502.31,56,2022,10,Oct,26,Wednesday,0,Fall
2022-10-26,18.0,15.4,58.2,Rainy,Heating & Winter Apparel,350.52,5,2022,10,Oct,26,Wednesday,0,Fall
2022-10-26,18.0,15.4,58.2,Rainy,Hot Beverages & Soups,1288.69,111,2022,10,Oct,26,Wednesday,0,Fall
2022-10-26,18.0,15.4,58.2,Rainy,Outdoor & Camping Gear,640.36,7,2022,10,Oct,26,Wednesday,0,Fall
2022-10-26,18.0,15.4,58.2,Rainy,Rainwear & Umbrellas,64479.23,2164,2022,10,Oct,26,Wednesday,0,Fall
2022-10-27,17.3,0.0,49.9,Sunny,Cold Beverages & Ice Cream,566.97,67,2022,10,Oct,27,Thursday,0,Fall
2022-10-27,17.3,0.0,49.9,Sunny,Heating & Winter Apparel,339.39,5,2022,10,Oct,27,Thursday,0,Fall
2022-10-27,17.3,0.0,49.9,Sunny,Hot Beverages & Soups,1060.85,91,2022,10,Oct,27,Thursday,0,Fall
2022-10-27,17.3,0.0,49.9,Sunny,Outdoor & Camping Gear,4645.66,58,2022,10,Oct,27,Thursday,0,Fall
2022-10-27,17.3,0.0,49.9,Sunny,Rainwear & Umbrellas,1043.84,40,2022,10,Oct,27,Thursday,0,Fall
2022-10-28,13.0,0.0,48.1,Sunny,Cold Beverages & Ice Cream,122.48,15,2022,10,Oct,28,Friday,0,Fall
2022-10-28,13.0,0.0,48.1,Sunny,Heating & Winter Apparel,309.84,5,2022,10,Oct,28,Friday,0,Fall
2022-10-28,13.0,0.0,48.1,Sunny,Hot Beverages & Soups,1599.03,126,2022,10,Oct,28,Friday,0,Fall
2022-10-28,13.0,0.0,48.1,Sunny,Outdoor & Camping Gear,3654.17,46,2022,10,Oct,28,Friday,0,Fall
2022-10-28,13.0,0.0,48.1,Sunny,Rainwear & Umbrellas,769.25,27,2022,10,Oct,28,Friday,0,Fall
2022-10-29,13.5,0.0,52.2,Sunny,Cold Beverages & Ice Cream,313.9,36,2022,10,Oct,29,Saturday,1,Fall
2022-10-29,13.5,0.0,52.2,Sunny,Heating & Winter Apparel,784.56,12,2022,10,Oct,29,Saturday,1,Fall
2022-10-29,13.5,0.0,52.2,Sunny,Hot Beverages & Soups,1532.81,134,2022,10,Oct,29,Saturday,1,Fall
2022-10-29,13.5,0.0,52.2,Sunny,Outdoor & Camping Gear,4860.82,54,2022,10,Oct,29,Saturday,1,Fall
2022-10-29,13.5,0.0,52.2,Sunny,Rainwear & Umbrellas,917.32,32,2022,10,Oct,29,Saturday,1,Fall
2022-10-30,17.0,0.0,38.7,Sunny,Cold Beverages & Ice Cream,497.62,60,2022,10,Oct,30,Sunday,1,Fall
2022-10-30,17.0,0.0,38.7,Sunny,Heating & Winter Apparel,314.12,5,2022,10,Oct,30,Sunday,1,Fall
2022-10-30,17.0,0.0,38.7,Sunny,Hot Beverages & Soups,1249.52,106,2022,10,Oct,30,Sunday,1,Fall
2022-10-30,17.0,0.0,38.7,Sunny,Outdoor & Camping Gear,6242.3,78,2022,10,Oct,30,Sunday,1,Fall
2022-10-30,17.0,0.0,38.7,Sunny,Rainwear & Umbrellas,949.66,32,2022,10,Oct,30,Sunday,1,Fall
2022-10-31,16.4,0.0,53.6,Sunny,Cold Beverages & Ice Cream,328.93,38,2022,10,Oct,31,Monday,0,Fall
2022-10-31,16.4,0.0,53.6,Sunny,Heating & Winter Apparel,372.52,6,2022,10,Oct,31,Monday,0,Fall
2022-10-31,16.4,0.0,53.6,Sunny,Hot Beverages & Soups,1132.55,94,2022,10,Oct,31,Monday,0,Fall
2022-10-31,16.4,0.0,53.6,Sunny,Outdoor & Camping Gear,6269.12,71,2022,10,Oct,31,Monday,0,Fall
2022-10-31,16.4,0.0,53.6,Sunny,Rainwear & Umbrellas,720.72,27,2022,10,Oct,31,Monday,0,Fall
2022-11-01,14.4,8.7,58.6,Rainy,Cold Beverages & Ice Cream,82.12,9,2022,11,Nov,1,Tuesday,0,Fall
2022-11-01,14.4,8.7,58.6,Rainy,Heating & Winter Apparel,348.15,5,2022,11,Nov,1,Tuesday,0,Fall
2022-11-01,14.4,8.7,58.6,Rainy,Hot Beverages & Soups,1498.44,126,2022,11,Nov,1,Tuesday,0,Fall
2022-11-01,14.4,8.7,58.6,Rainy,Outdoor & Camping Gear,1977.48,23,2022,11,Nov,1,Tuesday,0,Fall
2022-11-01,14.4,8.7,58.6,Rainy,Rainwear & Umbrellas,28970.86,1075,2022,11,Nov,1,Tuesday,0,Fall
2022-11-02,14.6,0.0,57.3,Sunny,Cold Beverages & Ice Cream,373.14,46,2022,11,Nov,2,Wednesday,0,Fall
2022-11-02,14.6,0.0,57.3,Sunny,Heating & Winter Apparel,642.94,10,2022,11,Nov,2,Wednesday,0,Fall
2022-11-02,14.6,0.0,57.3,Sunny,Hot Beverages & Soups,1300.66,103,2022,11,Nov,2,Wednesday,0,Fall
2022-11-02,14.6,0.0,57.3,Sunny,Outdoor & Camping Gear,2636.39,29,2022,11,Nov,2,Wednesday,0,Fall
2022-11-02,14.6,0.0,57.3,Sunny,Rainwear & Umbrellas,768.12,26,2022,11,Nov,2,Wednesday,0,Fall
2022-11-03,17.6,0.0,55.4,Sunny,Cold Beverages & Ice Cream,292.0,34,2022,11,Nov,3,Thursday,0,Fall
2022-11-03,17.6,0.0,55.4,Sunny,Heating & Winter Apparel,304.16,5,2022,11,Nov,3,Thursday,0,Fall
2022-11-03,17.6,0.0,55.4,Sunny,Hot Beverages & Soups,1086.85,91,2022,11,Nov,3,Thursday,0,Fall
2022-11-03,17.6,0.0,55.4,Sunny,Outdoor & Camping Gear,3834.06,49,2022,11,Nov,3,Thursday,0,Fall
2022-11-03,17.6,0.0,55.4,Sunny,Rainwear & Umbrellas,976.19,37,2022,11,Nov,3,Thursday,0,Fall
2022-11-04,12.2,14.7,75.0,Rainy,Cold Beverages & Ice Cream,45.28,5,2022,11,Nov,4,Friday,0,Fall
2022-11-04,12.2,14.7,75.0,Rainy,Heating & Winter Apparel,864.6,14,2022,11,Nov,4,Friday,0,Fall
2022-11-04,12.2,14.7,75.0,Rainy,Hot Beverages & Soups,1753.83,154,2022,11,Nov,4,Friday,0,Fall
2022-11-04,12.2,14.7,75.0,Rainy,Outdoor & Camping Gear,605.87,7,2022,11,Nov,4,Friday,0,Fall
2022-11-04,12.2,14.7,75.0,Rainy,Rainwear & Umbrellas,52574.89,2036,2022,11,Nov,4,Friday,0,Fall
2022-11-05,15.1,5.3,76.5,Rainy,Cold Beverages & Ice Cream,273.54,30,2022,11,Nov,5,Saturday,1,Fall
2022-11-05,15.1,5.3,76.5,Rainy,Heating & Winter Apparel,484.09,8,2022,11,Nov,5,Saturday,1,Fall
2022-11-05,15.1,5.3,76.5,Rainy,Hot Beverages & Soups,1704.21,148,2022,11,Nov,5,Saturday,1,Fall
2022-11-05,15.1,5.3,76.5,Rainy,Outdoor & Camping Gear,4473.22,53,2022,11,Nov,5,Saturday,1,Fall
2022-11-05,15.1,5.3,76.5,Rainy,Rainwear & Umbrellas,17448.77,644,2022,11,Nov,5,Saturday,1,Fall
2022-11-06,12.8,8.0,69.7,Rainy,Cold Beverages & Ice Cream,109.43,12,2022,11,Nov,6,Sunday,1,Fall
2022-11-06,12.8,8.0,69.7,Rainy,Heating & Winter Apparel,740.61,12,2022,11,Nov,6,Sunday,1,Fall
2022-11-06,12.8,8.0,69.7,Rainy,Hot Beverages & Soups,2430.68,193,2022,11,Nov,6,Sunday,1,Fall
